ticker,name
cadilahc.ns,cadila healthcare limited
kokuyocmln.bo,kokuyo camlin ltd.
naharcap.bo,nahar capital and financial services limited
sanhp.bo,sangam health care products lt
satin-bl.ns,satin credit care inr10
kmcapit.bo,km capital ltd.
caplipoint-eq.ns,caplin point labor inr2
canfinhome-eq.ns,canfin homes inr10
ipru2580-mf.ns,icici prudential a cap pro orie
gujcarb.bo,gujarat carbon & industries ltd.
capf.bo,capital first ltd.
cccl.ns,consolidated construction consortium limited
cchhl.ns,country club hospitality & holidays limited
cchhl-eq.ns,country club hospi inr2
ccl.bo,ccl products (india) ltd.
ccl.ns,ccl products (india) limited
cclinter.bo,ccl international limited
cccl.bo,consolidated construction consortium limited
ccsin.bo,ccs infotech ltd.
ccfcl.bo,classic global finance & capit
comdi.bo,cdi international limited
cdrmedi.bo,cdr medical industries ltd.
cdrhlth.bo,cdr health care ltd.
prismcem.bo,prism cement limited
itdcem.bo,itd cementation india limited
idea.ns,idea cellular limited
idea.bo,idea cellular ltd.
prismcem.ns,prism cement limited
pancm.bo,panyam cements & mineral industries ltd.
itdcem.ns,itd cementation india limited
eurocera.ns,euro ceramics limited
cesc.ns,cesc limited
cera.ns,cera sanitaryware limited
centprov.bo,the central provinces railways company limited
celebrity.bo,celebrity fashions limited
ceejay.bo,ceejay finance ltd.
ceatltd.ns,ceat limited
udaicement.bo,udaipur cement works ltd.
kajariacer.bo,kajaria ceramics ltd.
manglmcem.bo,mangalam cement ltd.
somancm.bo,somani cement company ltd.
panchce.bo,panchamahal cement ltd.
centext-eq.ns,century extrusions limited
ramcocem.ns,the ramco cements limited
centum-eq.ns,centum electronics inr10
gsclcement.bo,gujarat sidhee cement ltd.
centurytex.bo,century textiles and industries limited
eurocera.bo,euro ceramics ltd.
sagcem-eq.ns,sagar cements limited
trinetra.bo,trinetra cement ltd.
centext.ns,century extrusions limited
orientcem-eq.ns,orient cement ltd inr1
centuryply.bo,century plyboards (i) ltd.
idea-eq.ns,idea cellular limited
ultracemco.ns,ultratech cement limited
ceetain.bo,ceeta industries ltd.
eurocera-be.ns,eurocera-be.ns
shivacem.bo,shiva cement ltd.
kovai.bo,kovai medical center & hospita
cenport.bo,arunjyoti bio ventures limited
kovai.ns,kovai medical center & hospital ltd.
idea6.bo,idea6.bo
centerac.bo,centerac technologies ltd.
cerebraint-eq.ns,cerebra integrated inr10
centext.bo,century extrusions ltd.
ceatltd.bo,ceat ltd.
manglmcem.ns,mangalam cement limited
sagcem.ns,sagar cements limited
cerebraint.ns,cerebra integrated technologies limited
somanycera.ns,somany ceramics limited
shyamcent-be.ns,shyam century ferrous ltd
lksmcem.bo,lakshmi cement & ceramics ltd.
regenceram-eq.ns,regency ceramics inr10
cenlub.bo,cenlub industries limited
shreecem.ns,shree cement limited
kakatcem.ns,kakatiya cement sugar and industries limited
celebrity-eq.ns,celebrity fashions inr10
jklakshmi6.bo,jklakshmi6.bo
gsclcement.ns,gujarat sidhee cement limited
indcemcap.bo,india cements capital ltd.
centuryply.ns,century plyboards (india) limited
orientcem.ns,orient cement limited
ramcocem-eq.ns,ramco cements(the) inr1
cerebraint.bo,cerebra integrated technologie
csurgsu.bo,centenial surgical suture
restile.bo,restile ceramics ltd.
ceatfin.bo,ceatfin.bo
decolight.ns,decolight ceramics ltd.
noimc.bo,noida medicare centre ltd
ultracemco.bo,ultratech cement ltd.
gangcem.bo,gangotri cement ltd.
somanycera.bo,somany ceramics ltd.
cera-eq.ns,cera sanitaryware limited
murudcera.ns,murudeshwar ceramics limited
cera.bo,cera sanitaryware ltd.
spaci.bo,spartek ceramics india ltd.
nirmanc.bo,nirman cements ltd.
centralbk-eq.ns,central bank of india
jkcement-eq.ns,jk cement limited
centralbk.ns,central bank of india
regenceram.ns,regency ceramics limited
ramcocem.bo,the ramco cements limited
regenceram.bo,regency ceramics ltd.
decolight.bo,decolight ceramics ltd.
ceenik.bo,ceenik exports (india) ltd.
klyncem.bo,kalyanpur cements ltd.
prcem.bo,p.r.cements ltd.
saurashcem.bo,saurashtra cement ltd.
sagcem.bo,sagar cements ltd.
kakatcem.bo,kakatiya cement sugar & indust
cesc.bo,cesc limited
mahndcm.bo,mahendra cements ltd.
centum.bo,centum electronics limited
sunearth.bo,sun earth ceramics ltd.
shyamcent.ns,shyam century ferr inr1
centurytex.ns,century textiles and industries limited
scfl.bo,shyam century ferrous limited
pccosma.bo,pee cee cosma sope ltd.
decolight-be.ns,decolight ceramics inr10
gsclcement-eq.ns,gujarat sidhee cem inr10 (new)
21stcenmgm.bo,twentyfirst century management
cesl.bo,ces limited
shyamcent-eq.ns,shyam century ferr inr1
indiacem.bo,the india cements limited
cethari.bo,cethar industries ltd.
cesc4.bo,cesc4.bo
hemacem.bo,hemadri cements ltd.
pracera.bo,prakash ceramics ltd.
jklakshmi.ns,jk lakshmi cement limited
celebrity.ns,celebrity fashions limited
deccance.ns,deccan cements limited
vaicc.bo,vaishno cement company limited
centum.ns,centum electronics limited
sricc.bo,sri chakra cement limited
rccemen.bo,rcc cements ltd.
celupro.bo,cellulose products of india lt
shredigcem.bo,shree digvijay cement co.ltd.
orientcem.bo,orient cement ltd
centenka.ns,century enka limited
somanycera-eq.ns,somany ceramics ld inr2
indiacem.ns,the india cements limited
centenka.bo,century enka ltd.
modecem.bo,modern cement industries ltd.
kajariacer.ns,kajaria ceramics limited
deccance.bo,deccan cements ltd.
murudcera.bo,murudeshwar ceramics ltd.
cgvak.bo,cg-vak software and exports limited
cgimpex.bo,c.g.impex ltd.
cgcl-eq.ns,capri global capit inr2
cgcl.ns,capri global capital limited
cgcl.bo,capri global capital limited
linkph.bo,link pharma chem ltd.
sunitee.bo,sunitee chemicals ltd.
sukhjits.bo,sukhjit starch & chemicals ltd.
sudarschem.ns,sudarshan chemical industries limited
sikozy.bo,sikozy realtors ltd
refnol.bo,refnol resins & chemicals ltd.
lotuscho.bo,lotus chocolate company limited
inlcm.bo,the indian link chain manufactures ltd.
harleth.bo,haryana leather chemicals
fischer.bo,fischer chemic ltd.
diaminesq.bo,diamines & chemicals ltd
dharamsi.bo,dharamsi morarji chemical co. ltd.
clnindia.ns,clariant chemicals (india) limited
chromatic.ns,chromatic india limited
chordia.bo,chordia food products limited
choksec.bo,chokhani securities ltd.
chlogist.bo,chartered logistics ltd.
chitrtx.bo,chitradurga spintex limited
cheviot.bo,cheviot co. ltd.
chddltd.bo,chd developers limited
chamanseq.bo,chaman lal setia exports ltd.
rajsreesug.ns,rajshree sugars and chemicals limited
gsfc-il.ns,gujarat state fer inr2(post sub
chainin.bo,chain impex ltd.
garodch.bo,garodia chemicals ltd.
chemoph.bo,chemo pharma laboratories ltd.
choksituq.bo,choksi tube co.ltd.
chemiesynt.bo,chemiesynth (vapi) limited
chandni.bo,chandni textiles engineering i
chembond.bo,chembond chemicals ltd.
sarchem.bo,sarang chemicals ltd.
bariumc.bo,barium chemicals ltd.
dharsugar.bo,dharani sugars & chemicals ltd
balramchin-eq.ns,balrampur chini mi inr1
chplind.bo,chpl industries ltd.
ishanch.bo,ishan dyes & chemicals ltd.
fcl-eq.ns,fineotex chemical inr2
daikaffi.bo,daikaffil chemicals india limited
sumexch.bo,sumex chemicals ltd.
tirumalchm.ns,thirumalai chemicals limited
chiso.bo,chicago software industries lt
chromatic.bo,chromatic india ltd.
capro.bo,caprolactam chemicals limited
chennpetro6.bo,chennpetro6.bo
mangchefer.bo,mangalore chemicals & fertiliz
limechm.bo,lime chemicals limited
choksila.bo,choksi laboratories ltd
kediache.bo,kedia chemical industries ltd.
indeltc.bo,indian electro chemicals ltd.
foscl.bo,futuristic offshore services &
omkarchem-eq.ns,omkar speciality chemicals limi
chetaks.bo,chetak spintex ltd.
mangchefer-eq.ns,mangalore chemicals & fertilize
chdchem.bo,chd chemicals limited
empeesug.bo,empee sugars & chemicals ltd.
chemxsc.bo,chemxsc.bo
chokint.bo,chokhani international ltd.
srichamund-eq.ns,chamundeswari sug ltd
harschm.bo,harshvardhan chemicals & miner
chenferro.bo,chennai ferrous industries lim
choicein.bo,choice international limited
chowgulstm.bo,chowgule steamships ltd.
dchlbbph.bo,deccan chr*
orchidchem-eq.ns,orchid chemicals & pharmaceutic
taichong.bo,tai chonbang textile industrie
dharsugar-eq.ns,dharani sugars & chemicals limi
tirumalchm.bo,thirumalai chemicals ltd.
chabrasp.bo,chhabra spinners ltd.
pratiksh.bo,pratiksha chemicals limited
iolcp.bo,iol chemicals & pharmaceutical
hcil.ns,himadri speciality chemical limited
rgntchm.bo,regent chemicals ltd.
shrishm.bo,shrishma fine chemicals & phar
chemtech.bo,chemtech industrial valves ltd
npntchm.bo,nariman point chemical industr
dchl6.bo,dchl6.bo
cimmco.bo,cimmco ltd
fineline.bo,fine-line circuits limited
cipla6.bo,cipla6.bo
cipla.ns,cipla limited
cipla.bo,cipla limited
cindho.bo,cindrella hotels ltd.
cilsec.bo,cil securities limited
citl.bo,consecutive investments & trad
cignititec.ns,cigniti technologi inr10
cnovapetro-eq.ns,cil nova petrochem inr10
cinevista.ns,cinevista limited
csil.bo,circuit systems india ltd
mahindcie.bo,mahindra cie automotive limite
cifco.bo,cifco finance ltd.
optocircui.bo,opto circuits (india) ltd.
shriramcit.bo,shriram city union finance ltd
mahindcie.ns,mahindra cie automotive limited
cipla-eq.ns,cipla limited
cil.bo,citizen infoline ltd.
optocircui.ns,opto circuits (india) ltd
mahindcie-eq.ns,mahindra cie auto inr10
cindrell.bo,cindrella financial services ltd
cityonline.bo,city online services limited
cub6.bo,cub6.bo
cineline.ns,cineline india limited
gpcl.bo,gala print city limited
citipor.bo,citi port financial services limited
cityman.bo,cityman ltd
visioncine.bo,vision cinemas ltd.
shriramcit.ns,shriram city union finance limited
cnovapetro.bo,cil nova petrochemicals ltd.
optocircui-eq.ns,opto circuits (india) limited
cub.bo,city union bank ltd.
cineline.bo,cineline india limited
citylif.bo,city lifts (india) ltd.
cnovapetro.ns,cil nova petrochemicals limited
tarcf.bo,tarrif cine & finance ltd.
cignititec-eq.ns,cigniti technologi inr10
shriramcit-eq.ns,shriram city union finance limi
mdhitch.bo,madras hi-tech circuits ltd.
cimmco.ns,cimmco limited
cinerad.bo,cinerad communications ltd.
cnovapetro-be.ns,cil nova petrochem inr10
cigniti.bo,cigniti technologies ltd.
optocircui6.bo,optocircui6.bo
cinevista.bo,cinevista ltd.
cistro.bo,cistro telelink ltd
classic.ns,classic diamonds (india)
clioinfo.bo,clio infotech limited
soncloc.bo,sonell clocks & gifts ltd.
rclediiadg.bo,reliance close ended equity fu
indiancard.ns,the indian card clothing company limited
kkcl.bo,kewal kiran clothing limited
indiancard.bo,indian card clothing co.ltd.
clutchauto-be.ns,clutch auto ltd
clasprs.bo,classic press (international)
kkcl.ns,kewal kiran clothing limited
classic-bz.ns,classic diamonds (i) ltd
clarich.bo,clarich.bo
kumarwi.bo,kumar wire cloth manufacturing co. ltd.
rclendiiag.bo,reliance close ended equity fu
clnindia.bo,clariant chemicals (india) ltd
clutchauto.ns,clutch auto ltd.
cllimited.bo,crescent leasing limited
clarind.bo,claro india ltd.
classic-be.ns,classic diamonds (i) ltd
clasele.bo,classic electricals ltd.
clutchauto.bo,clutch auto ltd.
classic.bo,classic diamonds (india) ltd.
clutchauto-bz.ns,clutch auto ltd
rclendiiad.bo,reliance close ended equity fu
claris.bo,claris lifesciences ltd.
rclediiadd.bo,reliance close ended equity fu
classic-eq.ns,classic diamonds (india) limite
cmi.bo,cmi limited
cmifpe.bo,cmi fpe ltd
cml.bo,creative merchants ltd
cmmhosp.bo,chennai meenakshi multispeciality hospital ltd.
cmahendra.bo,c. mahendra exports ltd.
cmahendra.ns,c. mahendra exports limited
cmahendra-bz.ns,c.mahendra exports ltd
cmc.bo,cmc limited
cmsinfo.bo,cms infotech ltd.
cmahendra6.bo,cmahendra6.bo
cmc.ns,cmc limited
cnsdsec.bo,csl finance limited
cniresltd.bo,cni research ltd
shariabees.bo,goldman sachs mutual fund - goldman sachs cnx nifty shariah index exchange traded scheme
tamo.bo,tamo.bo
cnsdsecbbph.bo,consol sec*
hdbk.bo,hdbk.bo
relcnxinav.bo,i-nav reliance cnx100
cpl.bo,captain polyplast ltd
cpseetf.ns,goldman sachs cpse etf
cpseetf-eq.ns,reliance nippon li cpse etf*
ganeshhouc.ns,ganesh housing corporation limited
cpseetf.bo,cpse etf
cpecltd.bo,cpec ltd.
cressan.bo,cressanda solutions ltd.
crmfgetf-eq.ns,canara robeco mf gold etf
shardacrop-eq.ns,sharda cropchem inr10
creativeye-eq.ns,creative eye ltd inr10
concrete.bo,concrete credit limited
harcr.bo,harig crankshafts ltd.
cranessoft6.bo,cranessoft6.bo
satin-be.ns,satin credit net ltd
fincr.bo,finalysis credit & guarantee co. ltd.
crisilbbph.bo,crisil*
crisil6.bo,crisil6.bo
smcredt.bo,smc credits ltd.
crestani-bz.ns,crest comm npp251099depo
crompgreav.ns,cg power and industrial solutions limited
crbshar.bo,crb share custodian services l
crimson.bo,crimson metal engineering comp
satin-iq.ns,satin credit care inr10
jaybhcr.bo,jayabharat credit ltd
excelcrop.ns,excel crop care limited
creativeye.ns,creative eye limited
morganite.bo,morganite crucible india ltd
parnami.bo,parnami credits ltd
satin-rl.ns,satin credit care inr10
crisil.ns,crisil limited
satin-eq.ns,satin credit care inr10
crowntours.bo,crown tours ltd
satin-.ns,satin credit care network ltd s
sucrosa.bo,super crop safe ltd
shardacrop.ns,sharda cropchem limited
octal.bo,octal credit capital ltd.
creative.bo,creative eye ltd.
crest.bo,crest
sarlcrd.bo,sarla credit & securities ltd.
credence.bo,credence sound & vision ltd.
vincards.bo,vintage cards & creations ltd.
cranex.bo,cranex limited
crednfn.bo,credential finance ltd.
crdfinl.bo,credenti fin
satin.bo,satin creditcare network limit
crest-eq.ns,crest ventures inr10
cranessoft.bo,cranes software international
craneinfra.bo,crane infrastructure limited
satin-bt.ns,satin credit care inr10
cryss.bo,crystal software solutions ltd
oraclecr.bo,oracle credit limited
hindsecr.bo,hind securities & credits limi
kwality.bo,kwality credit & leasing ltd
creativeye.bo,creative eye ltd.
satin.ns,satin creditcare network limited
crstchm.bo,crestchem limited
shardacrop.bo,sharda cropchem limited
excelcrop.bo,excel crop care ltd.
punjabchem.ns,punjab chemicals and crop protection limited
crompgreav.bo,cg power and industrial solns l
bayercrop.bo,bayer cropscience ltd.
crazyinf.bo,crazy infotech ltd.
crompgreav6.bo,crompgreav6.bo
scc.bo,scintilla commercial & credit
gujcred.bo,gujarat credit corporation limited
unitdcr.bo,united credit ltd
bayercrop6.bo,bayercrop6.bo
crisil.bo,crisil limited
crmfgetf.bo,canara robeco mutual fund - ca
gujccpp.bo,guj creditpp
becrel.bo,best & crompton engg.ltd.
lksmitr.bo,lakshmi trade credits ltd.
cromptbbph.bo,cromptongre*
gujcraft.bo,gujarat craft industries ltd.
satin-il.ns,satin credit care inr10
crest.ns,crest ventures limited
jhacc.bo,jhaveri credits & capital ltd.
bayercrop.ns,bayer cropscience limited
mktcreat.bo,market creators limited
crmfgetf.ns,canara robeco gold etf
cravatex.bo,cravatex limited
cromakm.bo,cromakem ltd.
kwalitycl.bo,kwality credit & leasing ltd.
csstech.bo,cosyn limited
csjtec.bo,csj technologies ltd.
csl.bo,continental securities limited
cslfinance.bo,csl finance limited
cte-be.ns,cambridge tech ent inr10
ctl.bo,capital trade links ltd
ctil.bo,ctil ltd.
cte.bo,cambridge technology enterprises limited
cte-eq.ns,cambridge technology enterprise
cte.ns,cambridge technology enterprises limited
cumminsind.bo,cummins india ltd.
eddycur.bo,eddy current controls (i) ltd.
cubextub.bo,cubex tubings ltd.
cupidtr.bo,cupid trades & finance ltd.
curatech.bo,cura technologies ltd.
kpit4.bo,kpit4.bo
cubifin.bo,cubical financial services ltd.
jswsteel-p1.ns,jsw steel ltd inr10 10% cum red
1stcus.bo,first custodian fund (india) l
cumminsind-eq.ns,cummins india inr2
curatech.ns,cura technologies limited
cubextub.ns,cubex tubings limited
cubextub-be.ns,cubextubings-rollsett
cubextub-eq.ns,cubex tubings inr10
curespec.bo,cure spects lasers ltd.
curatech-eq.ns,cura technologies inr10
cupid.bo,cupid ltd.
cumminsind.ns,cummins india limited
cvilinfra.bo,cvil infra ltd.
cybertech.ns,cybertech systems and software limited
cybeleind.bo,cybele industries ltd
ekc.bo,everest kanto cylinder limited
cybermat.bo,cybermateinfotek limited
cybersc.bo,cyberscape multimedia ltd.
cyient.bo,cyient limited
cybermedia.ns,cyber media (india) limited
cybermedia.bo,cyber media (india) ltd.
cyient-eq.ns,cyient limited inr5
ekc-eq.ns,everest kanto cylinder limited
cyberspace.bo,cyberspace infosys ltd.
cybermedia-eq.ns,cyber media (india inr10
millency.bo,millennium cybertech ltd.
gujcyprom.bo,gujarat cypromet ltd.
rccl.bo,rajasthan cylinders & containe
cyient.ns,cyient limited
dabur.bo,dabur india ltd.
coffeeday.ns,coffee day enterprises limited
dalmiain.bo,dalmia industries ltd.
datapro.bo,datapro information technology
coffeeday-eq.ns,coffee day enterpr inr10
dazzel.bo,dazzel confindive ltd.
hathway.ns,hathway cable & datacom limited
prabhat.bo,prabhat dairy limited
datamatics.bo,datamatics global services ltd
hathway-il.ns,hathway cable & da inr2
darjeeling.bo,darjeeling ropeway company lim
datamatics-eq.ns,datamatics global inr5
sugaldam.bo,sugal & damani share brokers ltd
idm.bo,international data management ltd
umangdairy-eq.ns,umang dairies inr5
umangdairy.ns,umang dairies inr5
daawat.bo,lt foods limited
damoindus.bo,damodar industries ltd.
umangdair.bo,umang dairies ltd
dsinvest.bo,dalal street investments limited
daawat.ns,lt foods limited
modairy.bo,modern dairies limited
datarsw-b.bo,datar switchgear ltd.
darshan.bo,darshan oils ltd.
sodfc.bo,som datt finance corp ltd
coffeeday.bo,coffee day enterprises limited
poonadal.bo,poona dal & oil industries ltd.
database.bo,database finance ltd.
prabhat-eq.ns,prabhat dairy ltd inr10
rdaftiipag-mf.ns,reliance capital a reliance da
daewoo.bo,daewoo motors (india) ltd.
daulat.bo,daulat securities ltd
datamatics.ns,datamatics global services limited
daichibbph.bo,dai ich kar*
dalalstcom.bo,dsj communications ltd.
shukdta.bo,shukla data technics ltd.
dbrealty.ns,db realty ltd
dbcorp-il.ns,d b corp ltd inr10
dbstockbro.bo,db (international) stock broke
dbcorp.ns,d. b. corp limited
dbrealty6.bo,dbrealty6.bo
dbrealty.bo,db realty ltd
dcw.ns,dcw limited
dcbbank-eq.ns,dcb bank limited inr10
dcmslbbph.bo,dcmsl*
dchl.bo,deccan chronicle holdings limited
dcm.ns,dcm limited
dcmsrmind.bo,dcm shriram industries ltd.
$dcmtoyn.bo,dcm toyota n
dcmfinserv.bo,dcm financial services ltd.
dcmshriram.bo,dcm shriram limited
dcbbank.ns,dcb bank limited
dcbbank.bo,dcb bank limited
dcbbank6.bo,dcbbank6.bo
dcm.bo,dcm ltd.
dcmshriram.ns,dcm shriram limited
dcw.bo,dcw limited
dcmshriram-eq.ns,dcm shrirarm ltd inr2
ddil.bo,deep diamond india limited
dhfl.ns,dewan housing finance corporation limited
devine.bo,devine impex limited
devika.bo,dharti proteins ltd
denora.bo,de nora india limited
deltron.bo,deltron ltd.
deltacorp.ns,delta corp limited
delinfra.bo,delma infrastructure limited
deepind.ns,deep industries limited
decpo.bo,deccan polypacks ltd.
decngold.bo,deccan gold mines ltd
deepakfert.bo,deepak fertilisers and petrochemicals corporation limited
panind.bo,pan india resort and land development limited
